Report Type : StationReport,,,,,,,,,,,,,,,,
Date,Time,Trace SO2,Trace NO,Trace NOy,Trace NOy-NO,WAQA_CO,O3,RTEMP,Wind Spd S,Wind Dir S,Temp Amb,Amb Press,Rain,RH,BAM_PM25,NO2_CAPS
,,ppb,ppb,ppb,ppb,ppm,ppm,DegF,MPH,Deg,DegF,mb,mm,%,ug/m^3,ppb
4/20/18,12:00 AM,0.38,2.2,10.4,8.1,,0.033,72,3.8,203.2,52.1,1009,0,57,,8.117
4/21/18,12:00 AM,0.14,0.2,2.8,2.6,,0.043,72,4.4,147.2,48.5,1013,1.5,70,,2.67
4/22/18,12:00 AM,0.18,0.4,5.2,4.7,,0.037,72,4.5,15.7,49.1,1014,0,70,,4.488
4/23/18,12:00 AM,0.32,2.4,13.8,11.3,,0.028,71,5,10,55.1,1011,0,57,,10.709
4/24/18,12:00 AM,0.54,5.7,21.1,15.3,,0.03,71,5.2,3.6,61.6,1006,0,45,,15.008
4/25/18,12:00 AM,0.64,2.9,16.2,13.2,,0.031,71,4.9,357.8,61,1004,0,51,,13.395
4/26/18,12:00 AM,0.68,6,23.3,17.2,,0.031,71,5.3,328.5,64.2,1000,0,49,,17.027
4/27/18,12:00 AM,0.23,0.2,4.8,4.5,,0.033,72,4.2,196.8,52.6,999,0,85,,4.24
4/28/18,12:00 AM,,0.3,5.7,5.3,,0.029,72,3.4,208.5,49.7,1000,7,93,,6.391
4/29/18,12:00 AM,,0.9,4.4,3.4,,0.033,72,3.8,197.6,52.1,1002,0,78,,3.581
4/30/18,12:00 AM,,1.2,11,9.7,,0.028,72,3.7,231.6,50.7,1006,0.1,78,,9.516
5/1/18,12:00 AM,0.34,1.9,14.1,12.1,,0.024,72,3.4,276,52.8,1005,0.1,75,,14.351
5/2/18,12:00 AM,0.49,6.7,22.5,15.6,,0.021,72,3.5,356,56.3,1005,0,70,,14.983
5/3/18,12:00 AM,0.52,6.6,16.8,10.1,,0.025,71,3.3,185.1,59.6,1006,0,68,,8.318
5/4/18,12:00 AM,0.33,0.8,5.6,4.7,,0.033,72,4.1,247.5,54.6,1010,0,70,,5.072
5/5/18,12:00 AM,0.56,1.6,12.2,10.5,,0.023,72,4.5,348.7,57.2,1005,0.4,78,,10.622
5/6/18,12:00 AM,0.46,1.8,12.4,10.5,,0.026,71,3.3,329.1,61.5,1002,0,74,,10.416
5/7/18,12:00 AM,0.3,1.4,11.1,9.6,,0.026,71,3.2,253.3,58,1008,0.1,78,,10.544
5/8/18,12:00 AM,0.57,8.8,22,13,,0.02,72,3.7,285.3,61.1,1002,0.6,77,,12.826
5/9/18,12:00 AM,0.32,0.4,4,3.5,,0.038,71,4.9,219.2,57.9,1003,0,73,,3.812
5/10/18,12:00 AM,0.25,0.7,5.3,4.5,,0.037,72,4.2,214.8,53.5,1005,0,77,,4.928
5/11/18,12:00 AM,0.32,2.2,13.4,11.1,,0.026,72,2.8,53.3,56.2,1009,0,71,,11.092
5/12/18,12:00 AM,0.33,0.8,6.5,5.6,,0.026,71,4,43,62.1,1004,0,66,,5.389
5/13/18,12:00 AM,0.53,2.5,17.6,14.9,,0.022,71,4,329.5,67.1,999,0,61,,14.989
5/14/18,12:00 AM,0.96,10.3,33,22.6,,0.023,72,3.9,292.1,69.9,999,0.1,55,,21.707
5/15/18,12:00 AM,0.3,0.6,6.7,6,,0.024,74,3.6,212.6,59.4,999,0,82,,6.055
5/16/18,12:00 AM,0.26,0.7,3.4,2.6,,0.026,74,3.6,207.2,58.3,1003,0,76,,2.863
5/17/18,12:00 AM,0.29,0.5,4.3,3.7,,0.025,74,3.4,220.5,57.4,1004,0,76,,4.064
5/18/18,12:00 AM,0.81,7.5,22.6,15,,0.012,74,3,267,57,1003,0.2,83,,15.929
5/19/18,12:00 AM,2.5,13.3,31.9,18.5,,,74,3.4,290.6,59,1001,0.6,83,,19.181
5/20/18,12:00 AM,0.32,0.4,4.5,4,,,74,3.1,239.2,57.1,1003,0,77,,4.919
5/21/18,12:00 AM,0.35,1.7,8.2,6.4,,,74,4.5,349.3,58.7,1003,0.1,69,,6.881
5/22/18,12:00 AM,0.51,3.1,13.4,10.2,,0.029,73,5.4,344.8,62.1,999,0,68,,10.709
5/23/18,12:00 AM,0.55,6.3,19.4,13,,0.026,73,4,317.4,64.7,996,0.1,62,,13.551
5/24/18,12:00 AM,0.31,1.2,7,5.7,,0.022,74,4.1,256,59,1003,0,78,,5.743
5/25/18,12:00 AM,0.34,1.6,8.5,6.9,,0.028,74,3.7,22.6,56.6,1003,0,71,,7.143
5/26/18,12:00 AM,0.31,0.5,6.8,6.2,,0.031,74,2.7,84.7,57.2,1007,0,66,,6.14
5/27/18,12:00 AM,0.33,1.2,8.1,6.7,,0.034,74,3.9,351.9,59.7,1009,0,62,,6.51
5/28/18,12:00 AM,0.34,1.3,5.7,4.2,,0.031,74,4.3,12.2,58.1,1009,0,69,,3.953
5/29/18,12:00 AM,0.38,1.1,7.6,6.4,,0.028,74,3.1,102.2,54.4,1005,0,68,,6.259
5/30/18,12:00 AM,0.35,1.4,6.7,5.2,,0.027,74,5.1,22.2,54.6,1000,0,63,,5.086
5/31/18,12:00 AM,0.37,1.3,7.1,5.7,,0.026,74,3.2,172.8,54.2,999,0.8,68,,5.645
6/1/18,12:00 AM,0.3,0.6,5.6,5,,0.03,74,3.3,185.5,56.8,1008,0,61,,5.467
6/2/18,12:00 AM,0.58,2.6,13.5,10.7,,0.022,73,4.1,318.2,62.3,1008,0,56,,11.377
6/3/18,12:00 AM,0.81,4,14.7,10.6,,0.018,73,3.5,315.2,55.7,1003,0.2,81,,10.398
6/4/18,12:00 AM,0.27,0.7,6.1,5.3,,0.03,73,3.7,61.8,54.7,1004,0.5,74,,5.614
6/5/18,12:00 AM,0.38,1.6,8.1,6.5,,0.027,70,4.2,201.5,57.9,1002,0,59,,6.972
6/6/18,12:00 AM,0.45,1.9,11.9,9.9,,0.025,71,4,254,61.1,999,0,62,,10.633
6/7/18,12:00 AM,0.33,0.2,3.5,3.2,,0.04,73,4,202.1,59.1,1001,0,67,,3.481
6/8/18,12:00 AM,0.37,0.6,8.8,8.1,,0.029,73,3.2,209.2,56.4,1002,4.9,84,,8.939
6/9/18,12:00 AM,0.33,0.7,5.2,4.4,,0.029,73,4.1,233,52.7,1001,5.4,84,,4.942
6/10/18,12:00 AM,0.28,0.4,3.8,3.3,,0.025,73,4.4,183.5,52.1,1003,6.1,81,,3.719
6/11/18,12:00 AM,0.44,5.4,16.8,11.3,,0.019,73,2.6,328.3,56.5,1008,0,70,,11.87
6/12/18,12:00 AM,0.48,3.9,17.6,13.3,,0.014,73,4,327.8,57.8,1003,0.1,65,,13.874
6/13/18,12:00 AM,0.37,0.8,5.9,5,,0.023,73,4.2,159.3,57.2,999,2.5,76,,5.206
6/14/18,12:00 AM,0.42,2.9,11.6,8.6,,0.018,73,3.4,89.8,57.7,1003,0,71,,9.367
6/15/18,12:00 AM,0.5,2.1,7.7,5.5,,0.023,73,5.8,355.7,59.6,1000,0,68,,5.887
6/16/18,12:00 AM,0.42,0.7,6.8,6,,0.027,72,4.4,15.5,64.4,1000,0,61,,5.688
6/17/18,12:00 AM,0.44,2.4,11.5,9,,0.026,71,4.9,18.7,71.8,999,0,54,,8.388
6/18/18,12:00 AM,0.64,4.2,13.8,9.5,,0.025,71,3.5,209.3,72.3,1000,0,57,,9.783
6/19/18,12:00 AM,0.62,5.4,19,13.5,,0.019,72,3.6,270.6,68.5,1003,0,66,,14.366
6/20/18,12:00 AM,1.03,20,41,20.9,,0.012,71,4.2,290.1,69,1000,0,67,,22.077
6/21/18,12:00 AM,0.3,0.4,3.3,2.8,,0.021,72,3.9,209.9,61.8,1005,0,76,,2.957
6/22/18,12:00 AM,0.31,0.7,4.3,3.5,,0.017,73,3.5,207.9,59.9,1007,1.4,77,,3.826
6/23/18,12:00 AM,0.33,2.4,9.3,6.7,,0.017,72,3.5,41.6,60.6,1007,1.4,81,,7.267
6/24/18,12:00 AM,0.45,3.4,10.8,7.3,,,72,5.6,337.2,61.3,1001,2.2,77,,7.494
6/25/18,12:00 AM,0.48,0.9,7.8,6.8,,0.024,73,4.5,252.9,59.2,1004,1.5,79,,8.037
6/26/18,12:00 AM,0.32,1.3,7.1,5.7,,0.026,72,4.5,33.8,59.8,1007,0,66,,6.158
6/27/18,12:00 AM,0.57,2.7,8.6,5.8,,0.022,73,3.6,295.2,58.9,1004,0,70,,6.033
6/28/18,12:00 AM,0.42,1.6,8.9,7.1,,0.022,73,3.4,207.4,58.8,1004,0,73,,7.519
6/29/18,12:00 AM,0.5,2,10.8,8.7,,0.021,72,2.8,78.9,62,1006,0,73,,8.768
6/30/18,12:00 AM,0.79,2.6,9.3,6.6,,0.015,73,3.4,209.6,60.2,1008,0.1,83,,7.451
7/1/18,12:00 AM,0.29,0.3,2.5,2,,0.022,72,3.9,159.5,59.3,1008,0,79,,2.408
7/2/18,12:00 AM,0.31,0.9,6.2,5.2,,0.024,73,3.8,85.1,59,1008,0,64,,5.473
7/3/18,12:00 AM,0.56,3.9,13.9,9.9,,0.02,72,4.6,279.8,61,1005,0,63,,
7/4/18,12:00 AM,0.81,2,12.5,10.4,,0.019,72,4.4,352.4,67.3,1000,0,61,,
7/5/18,12:00 AM,0.69,3.8,12.6,8.7,,0.024,71,3.8,240.2,69.6,1003,0,60,,
7/6/18,12:00 AM,0.42,1.3,5.2,3.9,,0.014,72,5.3,214,67.5,1006,0,62,,4.487
7/7/18,12:00 AM,0.34,0.4,4.3,3.7,,0.021,72,3.9,216,64.4,1008,0,68,,4.152
7/8/18,12:00 AM,0.58,3.3,14.6,11.3,,0.017,72,5.2,326.8,65.8,1004,0,65,,12.227
7/9/18,12:00 AM,0.48,1,6.5,5.4,,0.021,72,3.6,211.9,62.9,1006,0,74,,5.628
7/10/18,12:00 AM,0.34,1.2,5.9,4.7,,0.021,72,3.7,98.3,63.2,1010,0,71,,4.874
7/11/18,12:00 AM,0.49,1.9,8.9,6.9,,0.023,72,5.6,5.4,67.1,1007,0,66,,6.85
7/12/18,12:00 AM,0.63,8.7,19.2,10.5,,0.02,71,5.4,335.9,71.7,1004,0,58,,10.346
7/13/18,12:00 AM,1.53,8.8,23.3,14.5,,0.02,72,5,316.2,69.6,1003,0,58,,14.978
7/14/18,12:00 AM,1.78,9.5,25,15.4,,0.022,71,5.3,315.7,70.2,1005,0,56,,15.307
7/15/18,12:00 AM,0.8,6,20.2,14.1,,0.031,71,5.1,336.8,75.1,1001,0,48,,13.563
7/16/18,12:00 AM,0.77,12.2,33.3,21,,0.02,71,4.8,316.8,74.4,1001,0,45,,21.482
7/17/18,12:00 AM,0.63,2.9,13.7,10.7,,0.021,71,3.5,213.9,70.8,1002,0.1,59,,9.923
7/18/18,12:00 AM,0.46,1.7,8.3,6.5,,0.016,72,3.6,241.5,64.8,1007,0,74,,6.571
7/19/18,12:00 AM,0.38,1.5,7.4,5.8,,0.015,73,3.5,215.7,61,1007,0,73,,5.942
7/20/18,12:00 AM,0.48,1.1,7.5,6.3,,0.022,72,4,310.3,62.5,1007,0,64,,6.049
7/21/18,12:00 AM,0.47,1.9,7.8,5.8,,0.022,72,4.9,335,64.5,1007,0,59,,5.621
7/22/18,12:00 AM,0.63,2.5,10.4,7.7,,0.027,71,4.8,2.8,70,1007,0,54,,7.256
7/23/18,12:00 AM,1.04,16.4,29.9,13.5,,0.022,71,5,328.6,73.3,1004,0,51,,14.66
7/24/18,12:00 AM,1.05,18,35.3,17.2,,0.019,71,4.3,315,72.1,1005,0,54,,17.38
7/25/18,12:00 AM,1.25,21.6,44.3,22.6,,0.02,71,3.9,318,74,1006,0,52,,22.864
7/26/18,12:00 AM,1.43,17.9,41.7,23.7,,0.021,71,3.7,298.3,73.7,1004,0.1,55,,24.297
7/27/18,12:00 AM,1.46,6.7,24.1,17.3,,0.015,71,3.6,252.2,70.6,1002,0,61,,17.79
7/28/18,12:00 AM,1.13,7.4,20.8,13.3,,0.014,72,3.4,259,68.6,1002,0,69,,14.608
7/29/18,12:00 AM,1.53,19.6,38.5,18.8,,0.02,71,4.4,311.3,72.9,1002,0,64,,18.761
7/30/18,12:00 AM,1.38,12.5,33.3,20.7,,0.021,71,3.9,264.5,73.4,1001,0.1,61,,21.628
7/31/18,12:00 AM,0.46,0.6,3.9,3.2,,0.022,72,3.9,206.2,66.1,1002,0,75,,3.049
8/1/18,12:00 AM,0.43,0.7,4.2,3.4,,0.016,72,3.7,209.4,63.7,1002,0,77,,3.53
8/2/18,12:00 AM,0.37,0.9,4.6,3.6,,0.012,73,3.4,191.9,61.4,1003,0.2,80,,3.693
8/3/18,12:00 AM,0.48,3.3,9.3,5.9,,0.012,72,4.4,284.4,63.1,1005,1.2,79,,6.318
8/4/18,12:00 AM,0.56,5.4,15.5,10.1,,0.011,72,4.9,331.8,64.8,1002,0,73,,10.564
8/5/18,12:00 AM,1.08,15.5,32.8,17.3,,0.012,72,4.1,305.8,68.4,1002,0,67,,18.074
8/6/18,12:00 AM,1.05,16.7,28.7,11.9,,0.014,72,4.6,331.1,70.4,1004,0,63,,11.692
8/7/18,12:00 AM,0.81,9.7,24.7,15,,0.022,71,4.8,336.5,73.3,1001,0,55,,15.217
8/8/18,12:00 AM,1.21,13.8,36.7,22.8,,0.016,71,4,297,75,998,0,53,,23.208
8/9/18,12:00 AM,1.17,6.3,21.1,14.7,,0.02,71,4.2,267.1,73.4,1000,0,58,,14.313
8/10/18,12:00 AM,0.93,12.6,20,7.3,,0.012,71,3.5,213.4,70.8,999,0,65,,7.47
8/11/18,12:00 AM,0.42,0.5,2.7,2.2,,0.014,72,4.3,187.8,65.4,1003,0.4,77,,2.337
8/12/18,12:00 AM,0.49,1.5,7.5,6,,0.013,72,4,276.9,63.6,1006,0,77,,6.265
8/13/18,12:00 AM,0.8,3.3,13.1,9.7,,0.013,72,4.7,354.2,65.3,1003,0.2,78,,9.899
8/14/18,12:00 AM,0.99,2.5,21,18.4,,0.021,72,4,356.2,70.1,999,0,72,,18.474
8/15/18,12:00 AM,1.27,13.4,43.1,29.7,,0.015,72,3.3,285.3,70,998,0,68,,31.307
8/16/18,12:00 AM,0.69,5.8,22.5,16.7,,0.009,72,3.2,238,62.6,1004,0,84,,16.773
8/17/18,12:00 AM,0.66,5.1,20.1,14.9,,0.018,72,3.2,226.3,62.7,1009,0,72,,14.245
8/18/18,12:00 AM,,9.2,32.2,22.9,,0.013,72,4,293.5,64.9,1007,0,70,,23.421
8/19/18,12:00 AM,,12.7,36.3,23.5,,0.012,72,4.2,309.9,65.2,1004,0,75,,23.7
8/20/18,12:00 AM,,18.6,36.2,17.5,,0.04,72,3.3,351.8,68.1,1002,0,71,,15.875
8/21/18,12:00 AM,0.85,6.2,33,26.7,,0.019,71,3.6,353.3,73.8,1002,0,61,,27.126
8/22/18,12:00 AM,1.6,19.9,56.4,36.4,,0.021,72,2.9,246.1,70.8,999,0,60,,38.476
8/23/18,12:00 AM,0.49,0.4,4.1,3.7,,0.021,72,4.1,196.7,62,1002,0,73,,3.526
8/24/18,12:00 AM,0.45,0.2,4.3,4,,0.026,73,3.1,196.9,60.6,1004,0,71,,3.525
8/25/18,12:00 AM,0.51,2.1,11.6,9.4,,0.017,73,2.3,192.4,57.9,1004,0,81,,9.359
8/26/18,12:00 AM,0.48,0.6,9.1,8.3,,0.013,73,3.2,207.2,59.2,1001,2,85,,8.178
8/27/18,12:00 AM,0.64,1.7,13.2,11.4,,0.017,72,3.8,359.8,63.1,1004,0.1,74,,11.207
8/28/18,12:00 AM,0.75,11.2,30.2,18.9,,0.014,72,3.5,327.1,66.7,1003,0,62,,18.922
8/29/18,12:00 AM,0.9,7,20.9,13.8,,0.016,72,3.2,82.8,65,998,0,67,,13.027
8/30/18,12:00 AM,0.59,1.7,6.9,5.1,,0.016,72,2.9,191.2,64.4,1002,0,74,,5.282
8/31/18,12:00 AM,0.49,0.7,4.8,4.1,,0.019,72,3.4,209.7,62.3,1006,0,72,,4.255
9/1/18,12:00 AM,,1.7,7.9,6,,0.022,73,3.4,21.2,61.5,1006,0,67,,5.946
9/2/18,12:00 AM,,2.2,8.5,6.2,,0.022,72,3.8,0,62.1,1004,0,67,,5.752
9/3/18,12:00 AM,,1.3,6.1,4.7,,0.022,72,4.4,332.9,62.5,1005,0,69,,4.725
9/4/18,12:00 AM,,2,9.6,7.5,,0.026,72,4.9,356.2,62.5,1004,0,67,,7.27
9/5/18,12:00 AM,0.89,3.3,18.2,14.8,,0.025,72,4.4,350.8,66.7,1001,0,57,,14.306
9/6/18,12:00 AM,1.52,14.2,39.8,25.5,,0.017,72,2.9,266.1,67.8,1003,0.1,59,,23.323
9/7/18,12:00 AM,0.69,2.5,12.8,10.3,,0.015,72,3.9,198.9,61.7,1004,1.6,77,,9.664
9/8/18,12:00 AM,,0.5,5.5,4.9,,0.019,72,3.1,177.9,62.4,1004,0.2,78,,4.979
9/9/18,12:00 AM,,0.8,5.9,5,,0.022,72,4.4,181.4,63.2,1000,3.8,74,,4.864
9/10/18,12:00 AM,,0.7,5.7,4.9,,0.021,72,3.9,173.6,61,1001,0.1,85,,5.505
9/11/18,12:00 AM,0.57,0.9,8.2,7.2,,0.019,73,3.4,177.5,59.9,1000,0,80,,7.771
9/12/18,12:00 AM,0.53,0.9,8.7,7.7,,0.018,73,3,186.7,59,999,0,78,,8.922
9/13/18,12:00 AM,0.67,3.6,13.1,9.4,,0.013,73,3.2,186.4,59.6,1000,6.5,79,,10.036
9/14/18,12:00 AM,0.51,1.4,10.4,8.9,,0.015,73,3.2,177.6,58.5,1000,4.4,83,,8.848
9/15/18,12:00 AM,0.54,1.4,8.5,7.1,,0.014,73,3.3,154.9,56.6,997,1.4,87,,7.326
9/16/18,12:00 AM,0.46,0.4,4.9,4.3,,0.022,73,3.9,163.1,57.5,999,5,82,,4.705
9/17/18,12:00 AM,0.52,1.8,10.7,8.9,,0.017,73,4.6,4.7,56,1006,0,73,,
9/18/18,12:00 AM,0.55,1.5,9.6,8.1,,0.021,73,4.1,4.2,55.7,1005,0,72,,
9/19/18,12:00 AM,0.8,6.3,16.8,10.2,,0.015,73,2.7,191.7,57.7,1004,0.1,76,,10.906
9/20/18,12:00 AM,0.48,1,6.3,5.2,,0.019,73,3.4,161.9,58.1,1005,5.29,81,,5.871
9/21/18,12:00 AM,0.72,2.5,13,10.3,,0.011,72,3.6,173,63,999,1.3,72,,10.021
9/22/18,12:00 AM,0.49,0.3,4.3,3.9,,0.022,73,4.8,169.8,60.5,999,0.4,81,,4.234
9/23/18,12:00 AM,0.54,0.9,6.7,5.7,,0.02,73,2.4,148.9,57.1,1006,0,71,,5.911
9/24/18,12:00 AM,0.64,4.7,13.7,8.9,,0.015,73,4.1,17.1,56.2,1010,0,75,,8.927
9/25/18,12:00 AM,0.63,2.7,11.5,8.7,,0.013,73,4.4,17.2,57,1010,0,81,,8.698
9/26/18,12:00 AM,0.58,3.1,13.4,10.2,,0.01,73,3,24.1,58.2,1008,0,83,,10.293
9/27/18,12:00 AM,0.74,3,12.9,9.8,,0.015,72,3.5,14.7,60.9,1002,0,77,,9.599
9/28/18,12:00 AM,0.79,3.8,16.8,12.9,,0.014,72,4.3,7.1,63.9,996,0.1,67,,13.211
9/29/18,12:00 AM,1.09,8.4,21.4,12.9,,0.014,73,2.8,186.5,60.4,994,2.4,76,,13.174
9/30/18,12:00 AM,0.65,1.9,10.4,8.4,,0.011,73,3.3,149.1,59.6,996,0.2,85,,8.697
10/1/18,12:00 AM,0.54,1.1,9.2,7.9,,0.015,73,3.6,141.4,58.7,995,5.5,92,,8.772
10/2/18,12:00 AM,0.5,0.6,5.6,5,,0.022,73,4.5,154.9,54.2,995,0.4,83,,5.555
10/3/18,12:00 AM,0.59,3.9,13.6,9.6,,0.01,74,3.7,358.9,48.6,1001,0.1,84,,9.973
10/4/18,12:00 AM,0.93,4.8,19.4,14.5,,0.009,74,3.6,342.2,51.2,1002,0,73,,14.973
10/5/18,12:00 AM,0.56,2.9,12.9,10,,0.012,75,3.6,89.9,48.7,1001,6,93,,10.406
10/6/18,12:00 AM,0.52,1.2,7.8,6.5,,0.014,74,3.7,52.2,51.3,1006,0,86,,6.524
10/7/18,12:00 AM,0.57,1.8,10,8.2,,0.01,74,2.6,156.1,51.2,1007,0.8,88,,8.506
10/8/18,12:00 AM,0.9,16.4,34,17.4,,0.001,74,1.5,280.8,53.2,1001,6,100,,18.198
10/9/18,12:00 AM,0.62,5.1,13.6,8.5,,0.012,73,5.4,0,53.8,1000,1.6,93,,9.142
10/10/18,12:00 AM,1.15,21,35.1,14,,0.004,73,2.9,6.5,54.1,1003,0.6,89,,14.127
10/11/18,12:00 AM,0.79,10.3,24.3,13.9,,0.003,74,2.5,10.9,52.4,1006,0,89,,13.618
10/12/18,12:00 AM,0.96,12.9,25.8,12.8,,0.006,74,3.6,16.4,52,1006,0.2,87,,12.984
10/13/18,12:00 AM,0.58,0.8,7.3,6.5,,0.017,74,4.2,22.8,53.4,1010,0,76,,6.091
10/14/18,12:00 AM,0.57,3.3,13.7,10.3,,0.012,74,3.5,14,53.9,1013,0,64,,10.219
10/15/18,12:00 AM,0.86,6.9,21.6,14.6,,0.006,74,3.6,5.6,53.6,1013,0,69,,15.193
10/16/18,12:00 AM,1.24,16.9,34.8,17.8,,0.003,73,3.1,344.7,55.6,1011,0,78,,19.256
10/17/18,12:00 AM,1.59,43.5,72.6,29,,0.002,74,1.8,343,56,1007,0,78,,29.474
10/18/18,12:00 AM,1.47,26.5,52.2,25.7,,0.006,73,2.3,192.9,55.9,1007,0.2,76,,26.401
10/19/18,12:00 AM,1.68,33.1,56.2,23,,0.005,74,2.3,333.6,50.9,1010,0,95,,23.046
10/20/18,12:00 AM,0.52,1.1,10.8,9.7,,0.016,74,3.2,40.9,49.4,1007,0,95,,8.443
10/21/18,12:00 AM,1.08,14.6,30.3,15.6,,0.005,74,1.9,40.8,48.5,1002,0,96,,15.197
10/22/18,12:00 AM,1.79,51.3,73.6,22.3,,0,74,1.9,312.2,46.6,1000,0.1,100,,22.774
10/23/18,12:00 AM,1.13,26.2,42.9,16.6,,0.005,74,3.7,146.1,48.9,1000,0.6,97,,17.203
10/24/18,12:00 AM,1.01,5.6,21.4,15.7,,0.01,74,2.6,154.9,54.4,1003,0,85,,17.022
10/25/18,12:00 AM,0.68,4.4,20.6,16.1,,0.008,74,2.5,143.1,54.6,1003,9.89,93,,17.321
10/26/18,12:00 AM,0.55,0.6,7.2,6.5,,0.022,73,4.5,155.8,57,1002,7.5,90,,7.454
10/27/18,12:00 AM,0.67,2.6,11.6,8.9,,0.009,74,2.9,57.1,50.8,1001,17.19,95,,12.18
10/28/18,12:00 AM,0.57,0.6,6.4,5.7,,0.027,74,4.7,157.7,52.1,999,5.3,95,,6.741
10/29/18,12:00 AM,0.64,1.8,13.9,11.9,,0.015,74,3.1,155.8,49.5,1007,0.3,93,,12.555
10/30/18,12:00 AM,0.74,3.4,17.8,14.3,,0.009,74,2.4,158.9,51.1,1011,0.1,90,,15.243
10/31/18,12:00 AM,0.58,0.7,9,8.3,,0.015,74,3.3,167.7,53.8,1004,0.3,96,,9.162
11/1/18,12:00 AM,0.52,0.2,4.6,4.3,,0.024,73,6.1,176.9,58.5,1004,0.7,91,,5.069
11/2/18,12:00 AM,0.6,0.2,4.4,4.2,,0.029,73,4.4,178.3,56.6,1005,4.1,87,,4.747
11/3/18,12:00 AM,0.54,0.4,7.5,7,,,74,4.3,160.6,53.4,1008,3.3,93,,7.898
11/4/18,12:00 AM,0.52,0.1,2.4,2.3,,,74,4.3,163.3,54.4,1000,1,88,,2.755
11/5/18,12:00 AM,0.52,0.2,5.9,5.6,,,74,3.4,182.3,51.7,1003,0.8,87,,6.201
11/6/18,12:00 AM,0.59,0.8,11.9,11,,0.02,74,2.9,155.8,49.1,1008,0.4,87,,11.361
11/7/18,12:00 AM,0.53,1.9,14.6,12.5,,0.011,74,3,16.4,46.7,1015,0.7,86,,12.882
11/8/18,12:00 AM,0.67,9.6,24.1,14.5,,0.003,73,2.1,68.9,42.2,1019,0.1,89,,14.879
11/9/18,12:00 AM,1.12,26.2,42.7,16.4,,0,72,1.7,129,39.9,1012,1.4,97,,17.434
11/10/18,12:00 AM,0.78,8.8,21.7,12.8,,0.007,73,3.1,46.1,43.3,1015,0.1,92,,12.643
11/11/18,12:00 AM,0.54,3.1,12,8.8,,0.006,73,3.9,26,42.4,1016,0,88,,9.199
11/12/18,12:00 AM,1.48,31.1,53,21.7,,0.009,72,2.6,351.1,48.4,1015,0,58,,21.701
11/13/18,12:00 AM,1.06,7,24.8,17.7,,0.01,72,3.7,153.1,49.9,1012,0,50,,17.885
11/14/18,12:00 AM,0.76,2.3,18.2,15.7,,0.016,72,4,181.9,50.7,1011,0.1,84,,16.142
11/15/18,12:00 AM,0.72,2.4,14.1,11.6,,0.017,71,3.1,171.7,52,1011,0,85,,12.342
11/16/18,12:00 AM,0.58,0.7,10,9.2,,0.015,72,4.9,348.1,50.8,1009,0.1,91,,9.522
11/17/18,12:00 AM,0.55,1.4,9.9,8.4,,0.012,72,4.1,15.5,45.9,1011,0,76,,8.914
11/18/18,12:00 AM,0.74,7.4,22.9,15.4,,0.005,72,3.1,10.9,44.2,1008,0,75,,15.466
11/19/18,12:00 AM,1.78,47.2,68.5,21.1,,0,72,2,8.8,44.1,1005,0.1,89,,21.411
11/20/18,12:00 AM,2.92,87.1,112,24.8,,0,72,1.8,83,44.4,1000,0,90,,24.195
11/21/18,12:00 AM,1.39,21,45.1,24,,0.003,72,3,174.2,49.3,994,0,73,,24.728
11/22/18,12:00 AM,0.66,1,8,6.9,,0.021,72,4.2,149.1,47.2,989,0.1,97,,7.479
11/23/18,12:00 AM,0.6,0.4,7,6.5,,0.026,73,4.1,146.2,44.6,992,0,98,,6.908
11/24/18,12:00 AM,0.72,2.1,13.8,11.7,,0.013,73,2.4,142.7,43.7,1006,0,92,,11.836
11/25/18,12:00 AM,0.88,7.5,21.9,14.3,,0.003,72,2.1,145.7,43.9,1006,0,87,,15.336
11/26/18,12:00 AM,0.89,10.2,25.6,15.3,,0.009,72,4,130.9,48.6,997,0,97,,16.337
11/27/18,12:00 AM,0.69,0.7,13.4,10.2,,0.022,72,5,159.9,52.4,991,10.4,97,,11.475
11/28/18,12:00 AM,0.73,1.6,15.7,13.9,,0.012,72,2.9,130,47.7,993,7.1,100,,16.431
11/29/18,12:00 AM,0.65,2.6,17.2,12.1,,0.007,73,2.6,34.5,45.8,991,0.1,98,,12.708
11/30/18,12:00 AM,0.81,5.4,18.3,12.7,,0.011,73,3.4,150.2,45.3,993,3.5,92,,12.856
12/1/18,12:00 AM,0.74,5,20.6,15.5,,,73,2,47,42.8,997,1.6,99,,16.805
12/2/18,12:00 AM,0.64,3.6,18.2,14.5,,,73,2.1,83.3,42.2,1006,2.8,99,,14.516
12/3/18,12:00 AM,0.56,2.8,12.2,9.3,,,72,3.4,39.3,39.2,1013,0.1,91,,9.32
12/4/18,12:00 AM,0.55,1.8,15.2,13.3,,0.012,71,3.9,26.8,38.1,1011,0.1,72,,13.153
12/5/18,12:00 AM,0.65,3,15.8,12.6,,0.014,71,3.5,39.6,37.3,1007,0.1,68,,12.463
12/6/18,12:00 AM,0.85,4.6,19.4,14.6,,0.017,71,3,67,38,1006,0,56,,16.679
12/7/18,12:00 AM,0.6,2.2,13.6,11.3,,0.02,71,3.1,123.5,39.2,1006,0.8,52,,11.791
12/8/18,12:00 AM,0.6,2.4,15.8,13.3,,0.015,73,3.3,113.9,42.1,1011,0.2,66,,12.728
